48700.0,49000.0,48000.0,48800.0,32500,2023-05-19,DMC
24100.0,24100.0,24100.0,24100.0,100,2023-05-19,DNP
28000.0,28600.0,28000.0,28600.0,34100,2023-05-19,DSC
32700.0,32850.0,32500.0,32550.0,961800,2023-05-19,DPM
54100.0,55300.0,54100.0,54900.0,54200,2023-05-19,DPR
600.0,600.0,500.0,600.0,275400,2023-05-19,DPS
18950.0,18950.0,18500.0,18500.0,16600,2023-05-19,DQC
21000.0,21000.0,20950.0,20950.0,73800,2023-05-19,DRC
5640.0,5640.0,5460.0,5480.0,1033700,2023-05-19,DRH
57400.0,57400.0,56500.0,56700.0,15800,2023-05-19,DSN
4400.0,4500.0,4300.0,4300.0,70600,2023-05-19,DST
5440.0,5440.0,5440.0,5440.0,600,2023-05-19,DTA
14500.0,14500.0,14000.0,14000.0,25400,2023-05-19,BDT
5200.0,5200.0,5200.0,5200.0,9400,2023-05-19,DTC
6200.0,6200.0,6200.0,6200.0,300,2023-05-19,DTE
8000.0,8000.0,7500.0,7800.0,90600,2023-05-19,DTI
32950.0,32950.0,32950.0,32950.0,200,2023-05-19,DTL
17500.0,18000.0,17000.0,17000.0,600,2023-05-19,MTV
30000.0,30000.0,30000.0,30000.0,100,2023-05-19,MGG
2900.0,3000.0,2900.0,2900.0,124800,2023-05-19,DVG
49000.0,49300.0,49000.0,49100.0,2800,2023-05-19,DVP
13900.0,14100.0,13750.0,14000.0,4154900,2023-05-19,DXG
9800.0,9800.0,9700.0,9700.0,9700,2023-05-19,DXP
6800.0,6880.0,6670.0,6670.0,825000,2023-05-19,DXS
3840.0,3840.0,3750.0,3750.0,10400,2023-05-19,DXV
16050.0,16590.0,16050.0,16500.0,2500,2023-05-19,FUESSV50
18150.0,18300.0,18140.0,18220.0,429100,2023-05-19,E1VFVN30
19150.0,19150.0,18900.0,19000.0,432400,2023-05-19,EIB
20800.0,21500.0,20800.0,21500.0,700,2023-05-19,EID
14250.0,14300.0,14050.0,14150.0,119500,2023-05-19,ELC
16290.0,16290.0,16140.0,16240.0,156800,2023-05-19,FUESSVFL
16200.0,17450.0,16200.0,17400.0,1178300,2023-05-19,EVE
4500.0,4500.0,4380.0,4400.0,2280200,2023-05-19,EVG
8580.0,8620.0,8460.0,8490.0,317400,2023-05-19,EVF
22900.0,22900.0,22900.0,22900.0,1000,2023-05-19,EIC
5630.0,5630.0,5630.0,5630.0,100,2023-05-19,LEC
4310.0,4340.0,4290.0,4290.0,35500,2023-05-19,FCM
13350.0,13600.0,13100.0,13400.0,2686800,2023-05-19,FCN
1900.0,1900.0,1800.0,1900.0,164000,2023-05-19,FID
40600.0,41000.0,40600.0,41000.0,231300,2023-05-19,FIR
5790.0,5850.0,5650.0,5660.0,2844300,2023-05-19,FIT
42000.0,42000.0,41400.0,41650.0,14400,2023-05-19,FMC
900.0,1000.0,800.0,900.0,861200,2023-05-19,FTM
83000.0,83300.0,82000.0,82300.0,365800,2023-05-19,FPT
62000.0,62900.0,62000.0,62300.0,73200,2023-05-19,FRT
26600.0,26900.0,26050.0,26400.0,607400,2023-05-19,FTS
49500.0,49500.0,49500.0,49500.0,100,2023-05-19,FT1
57800.0,58000.0,57800.0,58000.0,3200,2023-05-19,FOX
12650.0,12650.0,12590.0,12590.0,300,2023-05-19,FUEMAV30
13080.0,13090.0,13060.0,13060.0,500,2023-05-19,FUESSV30
22350.0,22350.0,22210.0,22270.0,220000,2023-05-19,FUEVFVND
13680.0,13680.0,13450.0,13500.0,33400,2023-05-19,FUEVN100
600.0,700.0,600.0,700.0,11400,2023-05-19,G20
19800.0,19800.0,19800.0,19800.0,100,2023-05-19,M10
93200.0,95500.0,93100.0,95000.0,547700,2023-05-19,GAS
10200.0,10500.0,10200.0,10300.0,48200,2023-05-19,BVB
30400.0,31400.0,29500.0,29550.0,19400,2023-05-19,GDT
13950.0,14200.0,13900.0,14100.0,4254100,2023-05-19,GEX
26700.0,26700.0,26600.0,26600.0,400,2023-05-19,GEE
23200.0,23200.0,22900.0,23000.0,12700,2023-05-19,PGV
